"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",Alpine Gardening,B (Boron),Bark,Pollinated by Bats,Beach Front,Attracts Bees,Pollinated by Beetles,Bi-Color,Attracts Birds,Blue,Bog gardening,Brown,Bulb,Propagate by Bulbs,Pollinated by Bumblebees,Attracts Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Propagate by Corms,Propagate by Crowns,Cu (Copper),Culinary Herb,Cut Flower,Propagate by Cuttings: Cane,Propagate by Cuttings: Leaf,Cuttings: Root,Propagate by Cuttings: Stem,Propagate by Cuttings: Tip,Deer Resistant,Dioecious,Propagate by Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Pollinated by Flies,Flood Resistant,Flowering Tree,Flowers,Flowers Blooms on new wood,Flowers Blooms on old wood,Flowers Fragrant,Flowers Inconspicuous,Flowers Malodorous,Flowers Nocturnal,Flowers Showy,Fruit,Fruit is poisonous,Fruit Dehiscent,Fruit Edible to birds,Fruit Indehiscent,Fruit Pops open explosively when ripe,Fruit Showy,Fruiting Time Fall,Fruiting Time Late fall or early winter,Fruiting Time Late spring or early summer,Fruiting Time Late summer or early fall,Fruiting Time Late winter or early spring,Fruiting Time Spring,Fruiting Time Summer,Fruiting Time Winter,Fruiting Time Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genus,Goes Dormant,Gopher and Vole Resistant,Grass/Grass-like,Green,Groundcover,Herb/Forb,Houseplant,Pollinated by Hoverflies,Humidity tolerant,Attracts Hummingbirds,In Water,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves Broadleaf,Leaves Deciduous,Leaves Evergreen,Leaves Fragrant,Leaves Glaucous,Leaves Good fall color,Leaves Malodorous,Leaves Needled,Leaves Other,Leaves Semi-evergreen,Leaves Spring ephemeral,Leaves Unusual foliage color,Leaves Variegated,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Pollinated by Midges,Minimum cold hardiness,Mn (Manganese),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Pollinated by Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Propagate by Offsets,Orange,Attracts Other Beneficial Insects,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patio/Ornamental/Small Tree,Pink,Pollution Tolerant,Provide darkness to seeds,Provide light to seeds,Provides winter interest,Purple,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Pollinated by Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrel Resistant,Start indoors,Stem,Propagate by Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Pollinated by Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Pollinated by Wasps,Pollinated by Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Pollinated by Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc),Min Height,Max Height,Min Spread,Max Spread,Coppice Potential,Duration,Fertility Requirement,Foliage Porosity Summer,Growth Form,Growth Rate,Known Allelopath,State and Province,Vegetative Spread Rate,Growth Spring,Growth Summer,Growth Fall,Growth Winter,Northeast,Southeast,Midwest,Plains,Pacific,Flower Time Early Spring,Flower Time Mid Spring,Flower Time Late Spring,Flower Time Early Summer,Flower Time Mid Summer,Flower Time Late Summer,Flower Time Fall,Flower Time Winter,Award Winner
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,Rubus,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,True,True,False,False,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,allegheniensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"['https://garden.org/plants/view/84766/Allegheny-Blackberry-Rubus-allegheniensis/', 'https://garden.org/plants/view/84768/Graves-Blackberry-Rubus-allegheniensis-var-gravesii/']",False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,4.0,8.0,6.0,12.0,False,Perennial,Medium,Moderate,Thicket Forming,Rapid,False,"['AL', 'AR', 'CA', 'CT', 'DC', 'DE', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'NC', 'NE', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'TN', 'VA', 'VT', 'WI', 'WV']",Rapid,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Rubus,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.0,False,True,True,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,occidentalis,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,"['https://garden.org/plants/view/84796/Black-Raspberry-Rubus-occidentalis/', 'https://garden.org/plants/view/130810/Black-Raspberry-Rubus-occidentalis-Munger/', 'https://garden.org/plants/view/173641/Black-Raspberry-Rubus-occidentalis-Bristol/', 'https://garden.org/plants/view/175908/Black-Raspberry-Rubus-occidentalis-Mac-Black/', 'https://garden.org/plants/view/478517/Black-Raspberry-Rubus-occidentalis-f-pallidus/', 'https://garden.org/plants/view/717214/Black-Raspberry-Rubus-occidentalis-Allen/', 'https://garden.org/plants/view/717216/Black-Raspberry-Rubus-occidentalis-Haut/', 'https://garden.org/plants/view/737409/Raspberry-Rubus-occidentalis-Niwot/']",True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2.0,5.0,1.0,3.0,False,Perennial,Medium,Moderate,Thicket Forming,Rapid,False,"['AL', 'AR', 'CO', 'CT', 'DC', 'DE', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'NC', 'ND', 'NE', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'SD', 'TN', 'VA', 'VT', 'WI', 'WV']",Rapid,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,Rubus,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,8.0,False,True,True,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,odoratus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,['https://garden.org/plants/view/78780/Flowering-Raspberry-Rubus-odoratus/'],False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,6.0,6.0,12.0,False,Perennial,Medium,Dense,Thicket Forming,Rapid,False,"['AL', 'CT', 'DC', 'DE', 'GA', 'IL', 'IN', 'KY', 'MA', 'MD', 'ME', 'MI', 'NC', 'NH', 'NJ', 'NY', 'OH', 'PA', 'RI', 'TN', 'VA', 'VT', 'WA', 'WI', 'WV']",Moderate,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,True,False
True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Rubus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,True,True,True,False,False,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,parviflorus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,"['https://garden.org/plants/view/84799/Thimbleberry-Rubus-parviflorus/', 'https://garden.org/plants/view/542479/Thimbleberry-Rubus-parviflorus-Dr-Stasek/']",True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.0,6.0,2.0,6.0,False,Perennial,Medium,Porous,Rhizomatous,Rapid,False,"['AK', 'AZ', 'CA', 'CO', 'IA', 'ID', 'IL', 'MA', 'MI', 'MN', 'MT', 'NM', 'NV', 'OR', 'SD', 'UT', 'WA', 'WI', 'WY']",Moderate,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Salix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,True,True,True,False,3.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,amygdaloides,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,['https://garden.org/plants/view/84907/Peach-Leaved-Willow-Salix-amygdaloides/'],False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,10.0,60.0,35.0,50.0,False,Perennial,Medium,Dense,Multiple Stem,Rapid,False,"['AZ', 'CO', 'IA', 'ID', 'IL', 'IN', 'KS', 'KY', 'MI', 'MN', 'MO', 'MT', 'ND', 'NE', 'NM', 'NV', 'NY', 'OH', 'OK', 'OR', 'PA', 'SD', 'TX', 'UT', 'WA', 'WI', 'WY']",None,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Salvia,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,9.0,False,True,True,False,False,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,dorrii,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,"['https://garden.org/plants/view/84968/Tobacco-Sage-Salvia-dorrii/', 'https://garden.org/plants/view/84969/Dorr-s-Sage-Salvia-dorrii-subsp-dorrii/', 'https://garden.org/plants/view/740157/Sage-Salvia-dorrii-var-clokeyi-Purple-Chip/', 'https://garden.org/plants/view/84970/Salvia-Salvia-dorrii-var-incana/']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.6666666666666666,3.0,2.0,3.0,False,Perennial,Medium,Porous,Multiple Stem,Moderate,False,"['AZ', 'CA', 'ID', 'NV', 'OR', 'UT', 'WA']",None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Salix,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,,True,True,True,True,False,2.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,exigua,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,['https://garden.org/plants/view/84920/Coyote-Willow-Salix-exigua/'],False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,,,,,False,Perennial,Low,Dense,Rhizomatous,Rapid,False,"['AZ', 'CA', 'CO', 'ID', 'KS', 'MT', 'NM', 'NV', 'OR', 'TX', 'UT', 'WA', 'WY']",Moderate,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,Salix,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,True,True,True,False,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,humilis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,"['https://garden.org/plants/view/84925/Prairie-willow-Salix-humilis/', 'https://garden.org/plants/view/84926/Prairie-Willow-Salix-humilis-var-humilis/']",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,4.0,1.0,2.0,True,Perennial,Medium,Dense,Multiple Stem,Rapid,False,"['AL', 'AR', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'NC', 'ND', 'NE', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'VA', 'VT', 'WI', 'WV']",Slow,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Salix,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,9.0,False,True,True,True,False,3.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,nigra,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,['https://garden.org/plants/view/84941/Black-Willow-Salix-nigra/'],False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,10.0,60.0,3.0,4.0,True,Perennial,Medium,Moderate,Multiple Stem,Rapid,False,"['AL', 'AR', 'CO', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'NC', 'NE', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'TN', 'TX', 'VA', 'VT', 'WI', 'WV']",Slow,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Salix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,True,False,True,False,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,sericea,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,['https://garden.org/plants/view/84954/Silky-Willow-Salix-sericea/'],False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,6.0,12.0,6.0,12.0,True,Perennial,Medium,Dense,Multiple Stem,Rapid,False,"['AL', 'AR', 'CT', 'DC', 'DE', 'GA', 'IA', 'IL', 'IN', 'KY', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'NC', 'NH', 'NJ', 'NY', 'OH', 'PA', 'RI', 'SC', 'TN', 'VA', 'VT', 'WI', 'WV']",None,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
