"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time Fall,Flower Time Late fall or early winter,Flower Time Late spring or early summer,Flower Time Late summer or early fall,Flower Time Late winter or early spring,Flower Time Other,Flower Time Spring,Flower Time Summer,Flower Time Winter,Flower Time Year Round,Flowering Tree,Flowers,Flowers Blooms on new wood,Flowers Blooms on old wood,Flowers Fragrant,Flowers Inconspicuous,Flowers Malodorous,Flowers Nocturnal,Flowers Other,Flowers Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit Dehiscent,Fruit Edible to birds,Fruit Indehiscent,Fruit Other,Fruit Pops open explosively when ripe,Fruit Showy,Fruiting Time Fall,Fruiting Time Late fall or early winter,Fruiting Time Late spring or early summer,Fruiting Time Late summer or early fall,Fruiting Time Late winter or early spring,Fruiting Time Other,Fruiting Time Spring,Fruiting Time Summer,Fruiting Time Winter,Fruiting Time Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves Broadleaf,Leaves Deciduous,Leaves Evergreen,Leaves Fragrant,Leaves Glaucous,Leaves Good fall color,Leaves Malodorous,Leaves Needled,Leaves Other,Leaves Semi-evergreen,Leaves Spring ephemeral,Leaves Unusual foliage color,Leaves Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
True,,,,,,,,,,,,,True,True,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,True,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,Cirsium,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,True,4 to 5 feet,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,True,True,,hookerianum,,,,,,,,,,,,,,,,True,,,,,,,,,,,,['https://garden.org/plants/view/161702/Hookers-Thistle-Cirsium-hookerianum/'],,,,,,,,,,True,,,,,True,,,
,True,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,True,,Cirsium,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,Biennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18 - 60 inches,12 - 36 inches,,,,,,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,horridulum,,,,,,,,,,,,,,,,True,,,,,,,,,,,,"['https://garden.org/plants/view/226444/Yellow-Thistle-Cirsium-horridulum-var-horridulum/', 'https://garden.org/plants/view/81048/Bull-Thistle-Cirsium-horridulum/']",,,,,,,,,,,True,,,,True,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cinna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81034/Drooping-woodreed-Cinna-latifolia/'],,,,,,,,,,,,,True,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,0.0,,True,,,,True,,,,,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,Circaea,,,,,,,,True,,,,,,,,,,,,True,,True,,,,,,,,,,,,Perennial,,,True,0.0,True,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,,,True,1-2 ft (20-60cm),,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,lutetiana,,,,,,,,,,,,,,True,True,,,,,,,,,,,True,,['https://garden.org/plants/view/81037/Enchanters-Nightshade-Circaea-lutetiana/'],,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,True,True,,Cicuta,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,,,,,,,,,,,,,,True,,,,24 - 72 inches,12 - 24 inches,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,maculata,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/81029/Water-Hemlock-Cicuta-maculata/', 'https://garden.org/plants/view/81030/Spotted-Water-Hemlock-Cicuta-maculata-var-victorinii/', 'https://garden.org/plants/view/171811/Spotted-Water-Hemlock-Cicuta-maculata-var-angustifolia/', 'https://garden.org/plants/view/171812/Spotted-Water-Hemlock-Cicuta-maculata-var-bolanderi/']",,,,,,,,,,True,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Cistanthe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,maritima,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/125128/Seaside-Pussypaws-Cistanthe-maritima/'],,,,,,,,,,,,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Cirsium,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,Perennial,,Zone 7b,,0.0,,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,neomexicanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81051/Utah-thistle-Cirsium-neomexicanum/'],,,,,,,,,,True,,,,,True,True,,
,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,0.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cirsium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,ochrocentrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/81055/Yellowspine-thistle-Cirsium-ochrocentrum/', 'https://garden.org/plants/view/221954/Martins-Thistle-Cirsium-ochrocentrum-var-martinii/']",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cirsium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,parryi,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/86636/Parry-Thistle-Cirsium-parryi/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,Cissampelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pareira,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/612982/False-Pareira-Brava-Cissampelos-pareira-var-hirsuta/', 'https://garden.org/plants/view/198380/Abuta-Branca-Cissampelos-pareira/']",,,,True,,,,,,,,,,,,,,
True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,Cirsium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 - 36 inches,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,pulcherrimum,,,,,,,,,,,,,,,,True,,,,,,,,,,,,['https://garden.org/plants/view/202164/Wyoming-Thistle-Cirsium-pulcherrimum/'],,,,,,,,,,,,,,,True,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,0.0,,,,,,True,,,,True,,,,,,,,True,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,True,,Citharexylum,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,True,,,,Perennial,,Zone 11,,0.0,True,,,Zone 9b -3.9 °C (25 °F) to -1.1 °C (30 °F),,,,,,,,,,,,,True,,,,,,,,,,,,,,,"15 to 25 feet, taller (to 35 feet in extreme South Florida.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,spinosum,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,['https://garden.org/plants/view/112930/Fiddlewood-Tree-Citharexylum-spinosum/'],,,,,,,,,True,True,,,,True,,,,
,,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,True,,Cirsium,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,True,,,,Biennial,,,,0.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,texanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81059/Texas-Thistle-Cirsium-texanum/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,Cissus,,,,,True,True,,True,,,True,,,,,,,,,,,True,,,,,True,,,,,,,Perennial,,Zone 11,,0.0,,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,,15 feet or more,"Climbing, trailing vine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trifoliata,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,['https://garden.org/plants/view/81063/Sorrelvine-Cissus-trifoliata/'],,,,True,,,,,,,,,,,,True,,
,,,,,,,,True,,,,,True,,,,,,,,,,True,,True,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Cistanthe,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,True,0.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,tweedyi,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,"['https://garden.org/plants/view/134993/Tweedys-Bitterroot-Cistanthe-tweedyi/', 'https://garden.org/plants/view/777818/Tweedys-Bitterroot-Cistanthe-tweedyi-Rosea/', 'https://garden.org/plants/view/777819/Tweedys-Bitterroot-Cistanthe-tweedyi-Lemon-Form/', 'https://garden.org/plants/view/777825/Tweedys-Bitterroot-Cistanthe-tweedyi-Alba/', 'https://garden.org/plants/view/777826/Tweedys-Bitterroot-Cistanthe-tweedyi-Elliots-Variety/', 'https://garden.org/plants/view/777832/Tweedys-Bitterroot-Cistanthe-tweedyi-Lovedream/']",,True,,,,,,,,,,,,,,,,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,0.0,,,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Cistanthe,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,Zone 10b,,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,,,,True,,,True,,,,,,,,,,,,,,True,2 to 3 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,umbellata,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,['https://garden.org/plants/view/81064/Mt-Hood-Pussypaws-Cistanthe-umbellata/'],,,,,,,,,,,,,,,,True,,
True,,,,,,,,,,,,,True,True,,True,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,0.0,,True,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,True,,,Cirsium,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,Perennial,,Zone 8b,,0.0,True,,,Zone 3 -40 °C (-40 °F) to -37.2 °C (-35),,,,,,,True,,,,,,,,,,,,,,,,,,,,True,12 - 24 inches,12 - 18 inches,,,,,,,,,,,,,True,,,,,,,,,,,True,True,,,,,,,undulatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81061/Wavyleaf-Thistle-Cirsium-undulatum/'],,,,,,,,,,,True,,,,,True,,
,,,,True,,,,,,,,,True,,,,,,,,,True,True,,,,,,,,0.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Clethra,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,Zone 7b,,0.0,True,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,True,,,True,,,,,,,,,,,,,True,,,,True,True,,,,8 to 20 feet,8 to 20 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,acuminata,,,,,,,True,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81113/Mountain-Pepperbush-Clethra-acuminata/'],True,,True,,True,,,,True,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Clematis,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Under 3 ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,addisonii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/111166/Clematis-Clematis-addisonii/'],,,,True,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Clematis,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 feet or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,albicoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/137419/Clematis-Clematis-albicoma/'],,,,True,,,,,,,,,,,,,True,
,,,,,,,,,,,,,True,,,True,,True,,,,True,True,,,,,,,,1.0,,,,,,,,,,,,,True,,,True,,,True,,,,,,,,True,,,,,,0.0,,,True,,,,,,,,True,,,,,True,,True,,,,,True,,,,,,,,,,True,True,,True,,,,,,,,,True,,Clethra,,,,,,,,,,,True,True,,,,,,,,,,True,,,,True,,,,,,,,Perennial,,Zone 9b,,1.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,True,,,True,True,,,True,,,True,,,,,,,,,,True,True,,,,"usually 5 to 8 feet, to 20 feet in the wild","4 to 6 feet, to 15 feet in the wild",,,,,,,True,,,True,,,,,,,,,,,,,,,,,True,,True,,True,alnifolia,,,,True,,,True,,,,,,,,,,,,,,,True,,,,True,,"['https://garden.org/plants/view/75945/Sweet-Pepperbush-Clethra-alnifolia/', 'https://garden.org/plants/view/75946/Sweet-Pepperbush-Clethra-alnifolia-Vanilla-Spice/', 'https://garden.org/plants/view/75947/Sweet-Pepperbush-Clethra-alnifolia-Hummingbird/', 'https://garden.org/plants/view/75949/Sweet-Pepperbush-Clethra-alnifolia-Ruby-Spice/', 'https://garden.org/plants/view/75950/Sweet-Pepperbush-Clethra-alnifolia-September-Beauty/', 'https://garden.org/plants/view/75951/Summersweet-Clethra-alnifolia-Sixteen-Candles/', 'https://garden.org/plants/view/108209/Summersweet-Clethra-alnifolia-White-Dove/', 'https://garden.org/plants/view/108210/Summersweet-Clethra-alnifolia-Chattanooga/', 'https://garden.org/plants/view/108211/Summersweet-Clethra-alnifolia-Compacta/', 'https://garden.org/plants/view/108212/Summersweet-Clethra-alnifolia-Creels-Calico/', 'https://garden.org/plants/view/108213/Summersweet-Clethra-alnifolia-Fern-Valley-Late-Sweet/', 'https://garden.org/plants/view/108214/Summersweet-Clethra-alnifolia-Fern-Valley-Pink/', 'https://garden.org/plants/view/108215/Summersweet-Clethra-alnifolia-Hokie-Pink/', 'https://garden.org/plants/view/108216/Summersweet-Clethra-alnifolia-Novia-Scotia/', 'https://garden.org/plants/view/108218/Summersweet-Clethra-alnifolia-Pink-Spires/', 'https://garden.org/plants/view/108219/Summersweet-Clethra-alnifolia-Rosea/', 'https://garden.org/plants/view/108220/Summersweet-Clethra-alnifolia-Ann-Bidwell/', 'https://garden.org/plants/view/154302/Summersweet-Clethra-alnifolia-Sherry-Sue/', 'https://garden.org/plants/view/173207/Summersweet-Clethra-alnifolia-Cottondale/', 'https://garden.org/plants/view/528381/Sweet-Pepperbush-Clethra-alnifolia-Crystalina/']",,,True,,,,,True,True,True,True,,,True,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Clarkia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,20 inches,12 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amoena,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/533936/Godetia-Clarkia-amoena-Rembrandt/', 'https://garden.org/plants/view/75915/Godetia-Clarkia-amoena/', 'https://garden.org/plants/view/144404/Atlasflower-Clarkia-amoena-Flamingo-Red/', 'https://garden.org/plants/view/144405/Atlasflower-Clarkia-amoena-Flamingo-Rose-Eye/', 'https://garden.org/plants/view/144406/Atlasflower-Clarkia-amoena-Flamingo-Salmon/', 'https://garden.org/plants/view/148534/Atlasflower-Clarkia-amoena-Sweeties/', 'https://garden.org/plants/view/171986/Farewell-to-Spring-Clarkia-amoena-Sybil-Sherwood/', 'https://garden.org/plants/view/220277/Farewell-to-Spring-Clarkia-amoena-subsp-whitneyi/', 'https://garden.org/plants/view/502591/Godetia-Clarkia-amoena-Fruit-Punch-Mix/', 'https://garden.org/plants/view/657437/Godetia-Clarkia-amoena-Memoria/', 'https://garden.org/plants/view/671686/Godetia-Clarkia-amoena-Double-Azalea/', 'https://garden.org/plants/view/783442/Satin-Flower-Clarkia-amoena-Furora/']",,,,,,,,,,True,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Clintonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,True,12 - 24 inches,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,andrewsiana,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/81119/Andrews-Bead-Lily-Clintonia-andrewsiana/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,,,,True,True,,Clinopodium,,,,,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,,,,Perennial,,,,0.0,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,6 to 12 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,arkansanum,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/207860/Low-Calamint-Clinopodium-arkansanum/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Clematis,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Under 3 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baldwinii,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/81095/Clematis-Clematis-baldwinii/', 'https://garden.org/plants/view/632383/Clematis-Clematis-baldwinii-var-latiuscula/']",,,,True,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarkia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biloba,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/81069/Twolobe-clarkia-Clarkia-biloba/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clematis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bigelovii,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/142375/Clematis-Clematis-bigelovii/'],,,,True,,,,,,,,,,,,,,
